"V1"	"V2"	"V3"	"V4"	"V5"
-0.598992150457827	-1.12382956468779	0.710691369941305	-0.137447681369174	1.28201921324458
-0.198591639605012	-0.579733404057182	-1.87062885384961	-0.11998565272439	1.74853022419451
0.0956543008764492	-0.0393328542810704	0.8701536834977	1.51189379569161	-0.097663213967932
0.064340690147516	-0.620182147351478	0.584931479133302	0.10288268557913	-1.40931665815458
1.27628784678515	-2.03400300031828	0.0697376221370455	-1.42720729483424	0.525104103551086
-1.12707939177439	-1.37408935442864	-0.447792018451728	0.585302528465983	-0.674463206671323
2.58247551099092	-0.262926669610006	-0.819461093161452	0.577199055257898	-0.924726100023501
-0.209180491715454	-1.16333515036542	0.649591580479919	-0.334044928391087	-0.427825026259018
-0.712187799952106	-0.0751299383609169	1.79061347504646	-0.203022625876541	-0.436276269125559
-1.18748632447955	0.972820356049424	0.817332155696155	-0.333968451010129	1.27728995190417
-2.0580656251443	-0.961755041955434	-0.634752844859085	-0.49626728156405	0.287169575882867
-0.0172766115730761	-0.897232388830304	0.443862896197907	-0.488823441325274	-1.09050353616628
0.268022296837393	-0.66783248046582	0.817557192196085	0.327856283660712	-0.00550817389649049
0.359149898331587	-2.15386756739987	-0.71582790078529	-1.03583983388431	-2.35500243069624
-0.491259990928062	0.491151220023167	0.455192737186384	-0.588097469462493	-1.43826431336485
-0.343602482913619	-1.06963296814306	0.211769683238807	0.0963563827543193	1.70030835655318
-1.3582223437452	0.825546721863532	-0.566277058413077	0.497565301348284	0.0710399072971668
0.230749232912419	-0.88443821089252	0.0415631274151381	0.8920074741027	-0.418690443971506
0.468825263823895	-1.52308169687586	0.126598164323443	-1.01843727154211	1.05455835060133
1.47877827086495	1.04548830145083	-0.748929146126166	-0.786754843355922	-0.12237846061819
0.515334837569754	-0.54166409721675	-2.26739090982467	-1.60719504809901	1.25495275724159
-0.310746052069615	-0.297054249345253	0.98919588058434	0.327339231757292	0.0133024024037854
0.0525396624556005	-1.90493891579556	0.152384333496012	-0.505588436510136	-1.02905367329014
0.23860649909913	-0.0162443752092266	1.28563001575771	0.25629620823043	-0.80644390456839
0.26611015952295	1.85207459351706	0.787980997723696	0.114878256405347	-0.341714195494034
-1.29422008400967	-1.2120988015667	1.20905038749171	-0.277628814395946	-2.98726012406901
0.667793681041003	-1.79566902448911	0.0216928700717336	-0.455489484866444	-0.0067511924644998
0.408110287790623	2.09463174200347	0.338250951678961	1.21100757757033	0.143717802721781
1.2492910207601	-0.132460750777879	2.50173852282153	-0.802047867808463	-0.110288200612483
-0.402669481426101	-1.19985536347542	0.284746748731795	0.627969609729767	0.707047836604902
0.205528024432722	2.07733703997603	1.61526128521335	-0.232967247672679	-0.910877845560801
0.163789850976558	0.405917274721815	1.83003609124985	-0.839647829828284	-0.906641120787242
1.65589971233284	0.107750500501963	1.27845617966478	-0.411533950558626	-0.266839619604548
-0.1829305100075	-1.56865509302001	-0.361305411341516	-0.253904760127419	-1.44568655412716
-0.0511850264470041	0.0172428532493647	0.810649748641887	-1.70783884549272	-0.169332167646552
2.04997049424849	1.02145773748226	-1.23515508356652	-1.06125255334994	-1.09640728584911
0.0932986169618807	0.899063687903039	-1.4479821696157	-0.245338966034406	-1.0136249620198
-1.58557508994459	-0.130722502703749	0.0268405528662695	-0.715593694174772	0.612932990797865
0.101262012015198	-0.159506284801981	-1.03213665589157	0.20140275946361	0.688072934264927
0.0737526043688558	0.172136730937858	-0.977586696835098	-0.44302235431404	0.10564898662595
0.298434268989204	-0.155455746694156	0.516401830359282	0.608714134125302	1.08697492138553
-0.293635656222514	-0.412063304170906	0.228892797102094	0.248086425959604	-0.925112777394303
0.582850994368478	0.0129129327196343	-1.44238771008167	0.698502052178037	-0.551195081003811
-0.419427566520584	0.855125710284738	0.645574358939983	0.391909105238494	-0.703151606484471
-0.90698788600036	0.248521091829685	0.232206665161473	-1.71930355311968	-0.586086854463172
1.86002346686164	-0.398105040042526	-1.40291602840755	-0.366968851945442	1.13050005940446
0.888441868958079	-0.0667744135615956	0.50328106652432	0.532271184997786	0.14761881170817
0.56859179833008	-1.18477466204086	-1.22879986573076	-0.038409063189653	0.627666690173396
-0.428745232736993	1.04132196341102	0.400208403115895	-0.535990408741175	-0.264285993511779
1.64155175354265	0.385095649112813	-0.51501302448817	-0.305710582263198	1.06660551645736
-0.955268409281355	0.499641944316604	0.337293883055158	0.293207025919315	0.164162245143566
-0.235024680848277	-0.129834677682898	0.125941057278276	0.934297188118836	0.175643535478086
-0.170440667830816	-0.931502222504231	-0.130832286198093	0.191515906850107	-1.47026948933517
-0.443319320451057	1.19290578690134	1.14341145090031	0.197597263499514	0.685077396596226
1.48507030687399	1.35883854014294	0.226501451833909	0.496727009907142	1.84869299387027
-0.425004463533002	-0.489603094637725	-1.38402252427819	-0.28637319873836	-0.989062939019398
1.48400371127987	-0.194791865213725	0.616257190904646	-0.918271191095842	-0.066502640809735
0.00978537097505516	-1.07362300298731	-2.18735507860585	-2.18129661048195	0.502441104286141
-0.846529830923307	-0.932808051687286	-1.87187869664742	0.316898187525455	0.451086475599437
-0.293261209276157	-1.1077119786477	-1.7190403207443	-1.1088550522473	0.837314885277352
-1.34233056502489	-0.171808723826047	-0.485251052391016	-0.240889461473836	0.856293443448984
0.031401585667019	0.416515240247097	0.3192452187128	-1.00316212982936	-0.263420525421812
-0.237529839361359	0.755428876486303	-0.262762677542647	-0.075628842742068	0.119914513412514
