"V1"	"V2"	"V3"	"V4"	"V5"
0.945805392347415	-1.07069224845923	-0.646288341438643	1.05348666408518	-1.95974658325717
-0.869889474035492	-0.654743433035037	-1.08850167408083	-0.137259187813789	0.877618646186059
-0.512193182464588	1.5736590637043	-0.215721158221599	-1.64083327179648	-1.27821726559639
-0.449749880059614	-1.02009787473661	-0.718971170896199	-0.147701051446977	0.557381710913705
0.168199548881095	-0.319163842144793	-0.0720985646245769	-0.161944144664409	1.2807905767732
0.758746030046559	0.30514981310428	0.00131454635861848	1.84010750026095	-1.35599874260542
0.470844883444056	1.25891101329963	0.845917767410951	1.38815546509152	0.419545441697991
0.00925883973192675	-0.455819240786655	0.14379573645127	-0.591470170336044	0.811312290190745
1.26762710643198	-0.0312134176452446	-1.18626183763743	0.963058988144505	-2.15521654951826
-0.403581101119654	0.16645936842135	0.0209208165435004	-0.301565423197212	1.11658727678983
1.11186499609288	-1.6553633499865	0.142691811522617	-1.25053340561245	1.40841071698717
-0.416930781793988	1.87558635468018	-0.894287649560375	-1.11230483100008	-1.14959587367056
-1.12489357520629	-0.0678059621494646	-1.10242182246361	0.0134358764158358	-0.0263073675695233
-0.421765789503824	0.9748672608203	0.582681545680374	-0.596507144048355	-0.82156014479779
0.772339412981374	-0.444654693545945	0.277182892205487	0.305553782820329	0.880841077914906
-1.13835065254575	-1.07675717126552	1.1083417232855	-0.0951974935023813	0.353055748605444
0.303160543173739	0.008594864004415	0.113492088600938	-1.61295281572226	-0.854897050569761
1.47694605387942	1.31518029520275	0.26957888391658	1.52569693950936	1.41693770647717
1.37203285439012	1.41978868458614	1.34510038196755	0.674929323308599	0.451970296280637
0.432312478214471	0.726869972339387	0.221621733394986	1.09433498844011	1.98890522970344
-0.732763436481303	-0.555669123636646	-0.301780059547074	-1.18674089750889	0.701927571374298
0.398586034012302	-0.433415385173681	-0.400293378027737	-0.220697298855107	0.174830141654052
-0.479540400092258	0.774354933853479	0.690894865683501	-2.12811691900539	0.224070455236377
0.888162128925028	0.803550506794035	0.110165657935075	-0.714718862894649	-1.30441929018275
0.427848943494317	0.982201289519202	-1.5738386695222	-0.166990143222613	1.48035071314546
-0.549491257459797	-0.522346386513966	0.113781652058079	0.236453716408733	0.111136567423022
-1.86745329184678	-0.236194633019981	-0.853960216300016	-0.596015239041951	-0.350377734628394
-0.107470327065249	0.136414962231655	0.16789856442184	-0.337280025327454	-0.380346442043128
0.311440697325017	-0.508220266143901	0.151342380093529	1.08851351613622	-1.83919146436604
-0.905865481119365	-1.37950065198352	-0.938370273364386	-0.245288925622485	2.77884925823428
-0.109290245055972	-0.217405514545786	-0.0964022824243499	-1.31879352383906	-1.94791414562835
-0.512416261304063	0.151109522388499	-0.563621281554017	0.47334428230419	0.340483002943873
0.800543277519465	0.340270855376742	1.04726823290707	-1.46841966946883	0.0485017305489031
0.0928643188341775	-1.05363381596402	1.34650808703731	0.513849760582012	-0.186169118527238
0.992911485212118	0.29272765810684	-0.334072519353911	-0.00816266155413282	-0.130054889586355
0.854017501819917	-0.481100523479957	1.19581220464253	0.329353245903895	0.855400359791449
-0.438209466515026	0.314001039831142	0.993489630354691	-1.51326296089731	1.80940089830654
1.19553173430242	0.468396426702417	0.325651386752362	0.0241956236254062	0.0818714639266935
2.08383296112745	0.516153858389774	1.70009500528288	1.1916544887436	-0.536482971432661
0.498300334480771	-0.141949483419613	1.5489513182374	-0.726639531785386	0.976299253228838
0.729796645321568	-0.458204177247418	-0.811052826880327	-0.533239536883688	0.698621249576825
1.09969093510564	-0.936872403134336	0.890412554122368	0.496302628534131	0.720586478703359
1.31142928187091	-0.295571232063591	1.33168950595729	-0.255836407334581	1.57160810915758
-0.462999482352776	0.484190147910283	-1.43199915427731	-1.28113671532238	0.544995881564801
-0.890444635594137	-0.795357554712056	-1.09162776664431	2.19817095573121	0.159057049458296
